rid,text,food,price,service,ambience,trainer 
2781,"Overprice!    Untuk harga dgn rasa ga sebanding, td pesan macaroni, spaghetti carnonara n burger nya, semua rasanya biasa aja.  Makanan nya sendiri lama bgt disajiinnya, untuk burger aja butuh waktu sampe hampir setengah jam, sampe macaroni mau habis burger baru kluar -_- !    Sama tadi pesan dark chocolate milkshake, tp malah muaniiisss bgt",NEGATIVE,NEGATIVE,NEGATIVE,-,faishal
1782,"Tadi kita makan gurame rujak, asam manis, cumi thailand, ayam goreng marina. Pelayananya cepet, tastenya lumayan enak. Good job 😂😂  selamat mencoba",POSITIVE,-,POSITIVE,-,faishal
3048,"I came here to do my thesis, great wifi, but suddenly no service on your phone here idk why. i ordered Nutella Frappucino, which has great taste. I also ordered oreo cream cheese waffle, and it taste pretty good also. The place is always crowded on weekend, so i recommend to reserved first when you are with more than 4 people :)",POSITIVE,-,-,POSITIVE,faishal
2835,"Best Spanish Resto in Jakarta  I ordered grilled chicken breast and the taste is Amazing ✨. My brother ordered the salmon and the taste is amazing as well . My family ordered Mushroom scrambled egg , meatballs, pulpo and red snapper  and the taste are great . The price is reasonable for the taste . I really recommend this restaurant ??",POSITIVE,POSITIVE,-,-,faishal
2224,"Falling in ❤️ with this place! Delicious, romantic, cozy ... U name it! Went here with hubby to celebrate our anniversary and it's perfect! Ordered 3 courses of appetizer, main and dessert ... Just awesome!",-,-,-,POSITIVE,faishal
3180,"Resto yang satu ini meng gak ada matinya deh walau udah beberapa kali kesini, Untuk urusan interior emang udah juaranya.. Kemaren cobain mie laksa bebek pangang, Roti tisu dan Taro Milkshakenya. Laksa Bebek pangangnya juara dan enak banget, Taro Milkshakenya yg Aku pesen rasanya pas gak terlalu manis, dan seger banget.  Kalo kesini kondisinya pasti selalu dalam keadaan rame , tp yang bikin suka itu pelayanannya cepet, waiternya juga ramah!!",POSITIVE,-,POSITIVE,POSITIVE,faishal
3273,"Akhirnya kesampean cobain nasi dewata ini. Udh sering denger dr temen dan sering lewatin juga. Tempatnya ada di ruko sebelah kanan kalau kita mengarah ke mall sms dari mcd depan. Nuansanya bali banget. Dari dekor dan juga musik didalamnya.     Sy coba paket nasi ayam kedewataan ny Rp.30.000,- sudah lengkap nasi, sayur, ayam suir, telor dan sate. Dan juga untuk nasi pilih sayurnya dengan telor, ayam suir dan temper teri kacang plus kuah pedasnya disiram di nasi.     Untuk overall rasanya lumayan. Cm kalau buat sy, yg agak sayangnya menunya berasa bumbunya tp sedikit hambar. Jd pas makan sama nasi makin hambar lagi. Terus juga tempe teri kacangnya, pas saya makan kacangnya ga garing, agak kurang matang, dan peot, dan juga ada yg agak aneh rasa kacangnya.. <apek>    Dan untuk es mutiaranya, mutiaranya lengket banget nempel. Dan isinya juga kurang menurut saya.",NEGATIVE,-,-,-,faishal
2418,"Pesan Salmon Fire, rasanya enak seperti sushi pada umumnya tapi nasinya nasi biasa. Tempatnya bagus di lantai paling atas di food library,  mendukung buat ngobrol lama sama temen.",POSITIVE,-,-,POSITIVE,faishal
1955,"Tempatnya enak, nyaman dan cocok untuk romantic dinner even in buffet style.    Variasi makanannya banyak, rasanya enak, pelayanannya oke, ramah, dan selalu siap sedia untuk melayani kita dlm hal menawarkan minuman dan mengangkat piring kotor.     Pelayanan disetiap station makanannya juga ramah, menyenangkan lah makan disini.      Recommended..!!",POSITIVE,-,POSITIVE,POSITIVE,faishal
351,"Had a planned Christmas dinner with my GF and had reserved for it since 3 days ago. The process is fast and operator is very helpful and friendly. On the arrival,today, the staff is very helpful and friendly,kindly explain all the menu we asked. She also offered their special Christmas menu which is roasted turkey. Price is right and the taste is good. We also ordered Medagliome Salmon and I really like the taste. Not too dry or raw. Perfect. A nice ambience is also a positive point we had.",POSITIVE,POSITIVE,POSITIVE,POSITIVE,faishal
49,"Pergi kesini karena penasaran sama cara makan di Cut The Crab. Lokasi lumayan oke, bisa diatur untuk grup kecil atau grup besar. Ada playground mini buat anak-anak selagi nunggu. Pesan paket Papua ber-3 yang ada kepiting, kerang hijau, udang, sosis, jagung, ubi, saus 2 rasa, nasi, dan minuman (teh manis & teh lemon tea). Secara saus rasa lumayan enak tapi ngga terlalu spesial, pilihan saus ada banyak jadi silahkan pilih sesuai selera. Kepiting, kerang, udang mantab ngga amis. Overall rasa enak tapi harga masuknya mahal.",POSITIVE,POSITIVE,-,-,faishal
3912,Best tacos in town ! My favorite is the Al Pastore and Lengua taco ! Also their tijuana ice tea is a perfect match for you while eating tacos,POSITIVE,-,-,-,faishal
1697,"Yesterday I also tried Bubble Tea for the first time in Jakarta. I know you might said what??? Yeah... I like Bubble tea but for whatever reason I haven't tried bubble tea in Jakarta.   Since the waiter suggested QQ milk tea is the famous one, so I tried it. The bubble tea here is pretty good. You can still taste the tea flavor in the milk. The bubble is perfect, not too chewy. You can choose the level of sugar where 100% is regular. I picked 70%.   For those who love Bubble Tea, if you go to Los Angeles, you MUST try Boba (they call it Boba Tea instead of Bubble Tea in LA) at Half & Half. It is voted as the best Boba in LA with may be 4 stores across LA.",POSITIVE,-,-,-,faishal
617,"Enak rasanya, deket kampus ane & harganya mahasiswa bgt!!! Menu favorit Sirloin Steak, Courdon Blue, & Teh manis hangettttttt!!!!!!!  Pokoknya manteps!",POSITIVE,POSITIVE,-,-,faishal
473,"Resto tema Hawaii campuran Jepang yang ada di Bintaro. Selalu suka ke resto ini soalnya pas dateng dikasih air putih dingin dan handuk dingin. Tempatnya unik dan a la Hawaii gitu.. Makanan favorit saya di sini Loco Moco Curry, dulu sih karinya dikasih potongan daging, tapi sekarang lemak semua :( tapi ga membuat kapok ke sini juga siihh...,3x went here...nice place,delicious food,fancy beverages,friendly staff . Loco Moco, saba teriyaki, salmon rice bowl are very delicious. Very hawaiiiiaaannnnnn   recommended ????",POSITIVE,-,POSITIVE,POSITIVE,faishal
1339,"Penasaran banget niih sama ini tempat dan akhirnya kesampean juga. Buat kalian yang pengin nyobain tempat ini ya langsung aja cobain tanpa pikir panjang. Menurut gw tempatnya Cozy banget dg gaya ecletic dan buat makanannya top dah, apalagi gw cobain wagyu nya, overall enak buat makan bareng pacar atau keluarga atau temen temen juga boleh. Pelayanannya juga bagus bgt apalagi gw dilayanin sama mba Ana, mantaab dah :D. Overall nice place for y'all. Thanks.",POSITIVE,-,POSITIVE,POSITIVE,faishal
516,"Ah meh, nothing special.. Used to be quite cheap, nowadays the pricing is average.. The food are good but not great.. So, your average mall restaurant.",NEGATIVE,NEGATIVE,-,-,faishal
494,Simply love it! My family usually like to eat tepanyaki at Shima restaurant but the price is a bit on the higher end. So one time we tried this in Gandaria and we all love it! The price is affordable and the food just super tasty ! Definitely worth it!,POSITIVE,POSITIVE,-,-,faishal
13,"Delicious, good ambience, and overall worth it!  I ordered US BBQ Beef Back Ribs, quite huge for a person portion! My brother ordered BBQ chicken pizza and my sister ordered creamy turkey bacon & wild mushroom. We chose ovomede martabak. Hmm yummy!",POSITIVE,-,-,POSITIVE,faishal
982,"Ordered tontoki bowl, pork belly skewers, gyoza, katsu with cheese (a must) and custard pudding. Everything was beyond expectation. Loving the interior design. Overall, the food and the place is very authentic.",POSITIVE,-,-,POSITIVE,faishal
2498,"Sebelum tempat ini booming, gue sm sodara gue udh nyobain duluan. Awalnya rada susah dicari karena klo dr jalan raya gak terlalu keliatan.     Fish n chips nya biasa aja, pastanya juga. Menurut gue gak ada yg special. Tp suasana restonya oke banget. Banyak mural gambar ikan yang lucu2. Trus pencahayaan nya jg bagus, buat foto ootd mantep banget",NEGATIVE,-,-,POSITIVE,faishal
3977,Tempat makan dan nogkrong yang asik... @si_perm21 boleh dicoba kakak...👍🏻🤓😘😍 pasti bikin nambah dan ketagihan...  BEC Kitchen  @spa_mt,-,-,-,POSITIVE,faishal
1909,"Salah satu resto fav keluarga.    Kekurangan disini cuma satu, NGANTRINYA, hampir tiap hari selalu ramai pas jem makan siang dan malam. Jadi kalau mo kesini disaranin pas jem tangung. FYI, mereka baru buka cabang baru di PIK AVENUE (tapi tempatnya ga gt gede, kalau uda byk yg tau pasti jatuhnya ngantri bgt sama ky dsini dhe).    Buat rasa bisa dibilang asal pesen az karna semua enak hahaha..walaupun rame tapi penyajian makanan ga gt lama kok.    Beberapa menu fav :  - Seaweed with Crabmeat & Bean Curd Thick Soup  - Stir-fried Yam  - Fried Heng Hwa Bee Hoon  - Spinach with Salted Egg & Century Egg in Supreme Stock",POSITIVE,-,POSITIVE,-,faishal
801,"I can not express how I love this restaurant so much. The food is so me, spicy and full of taste. The place is comfy also. I will keep visiting this restaurant at least once a month :)",POSITIVE,-,-,POSITIVE,faishal
82,"Tempatnya lumayan cozy, sayangnya servicenya agak selow. Main coursenya nyoba chicken steak, dan sop buntut tapi rasanya biasa saja. Perlu pelayanan yang lebih cekatan. Thank's",NEGATIVE,-,NEGATIVE,POSITIVE,faishal
963,Harus bawa pulang klappertart huiz kalo ke Bogor! Ternyataa baru nyoba creme brule nya dan enak banget! Aku selalu coba klappertart yg original tp ternyata yg blueberry dan chochip yg recommended 😊,POSITIVE,-,-,-,faishal
1431,"Since the outlet in Plaza Senayan is not available, I'm going to leave the comment here instead.     Food is amazing, service was plain horrible. Waiters are not attentive and when they do serve you, they serve you very poorly. 0/10.",POSITIVE,-,NEGATIVE,-,faishal
1053,"Baru semalem cobain nanhwa ini karena traktiran temen yang ulang tahun..    Jenis shabu2 yang beda karena bintang tamu nya ikan.    Semalem yang kami coba ikan kerapu dgn sayur2an nya, jadi sistem nya itu tinggal pilih jenis ikan nya   Lalu akan di sajikan sepaket dgn sayur2an nya  Untuk jenis kuah nya hanya 1 aja    Kuah nya enak  Style kuah nya mirip2 rasa di sop ikan batam sih   Tp ini lebih gurih.    For sure sih saya akan kembali lagi.    Ps: ada ruangan karaoke nya nih",POSITIVE,-,-,-,faishal
2558,"Ngohiang gg. Aut ini tempatnya gak jauh sebelahan dari soto mie agih. Langsung beli 2 porsi ngohiang polos, total 80ribu, langsung digoreng matang. Untuk rasanya ok tapi gak ada yg mengesankan. Dagingnya kurang berasa menurut saya. Bumbu ngohiangnya juga kurang nendang. Kondimen saosnya juga rasanya so-so.",NEGATIVE,-,-,-,faishal
2992,"Back in the days i used to go to the cafe often, because they often held live stand up comedy show, and my favorite menu here is their baked rice. Sadly during my last visit, they doesnt served baked rice anymore. So i had steak which taste decent and pasta and a waffle for dessert. Their ambience is not as rustic as it used to be, and to maintaining their sustainability among competitors around the area, i think sinou needs to make lots of improve and bring back their specialty.",-,-,-,POSITIVE,faishal
1579,"Been here weeks a go, diajak oleh teman yang browsing2 kafe di daerah menteng. Tempatnya baru banget dan pas kesana aja kayaknya masih mau dilebarin lagi dan oh ya! Ini tempatnya di kiri jalan, harus aware krn pas kesana keterusan dan alhasil harus putar balik dan jalannya one way. Ga ada plang or other sign, jadi langsung pintu dan tulisan aja.    I ordered banana muffin and tea (dan lupa teh apa) while my friend ordered pasta. Untuk makanan lumayan enak dan servisnya sigap dan cepat. I appreciate the toilet also, blm pernah datengin kafe yg sebersih disini dan pake aromatherapy pula hehe. Overall spumante is comfort enough buat nongki2 bersama kawan. Selain tempatnya homy banget, harganya juga masih masuk akal. Gampang diakses juga karena pas banget di pinggir jalan dan lahan parkirnya ga sempit.",POSITIVE,POSITIVE,POSITIVE,POSITIVE,faishal
3026,"Tidak recommended. Ulat hidup ditemukan ditumpukan lalapan. Proses pengolahan makanan dan kehigienisan patut dipertanyakan.   Ketika diprotes, pelayan terlihat hanya membawa makanan ke belakang dan dibuang ulatnya untuk kemudian dihidangkan kembali.   Hindari tempat ini.",NEGATIVE,-,NEGATIVE,-,faishal
2924,"Good place for relaxing after work hour, good place overall. A lil pricey, the foods mostly delicious, good services. But the place a bit dusty cus the outdoor not far from the road.",POSITIVE,NEGATIVE,POSITIVE,NEGATIVE,faishal
1268,"Jam tutup restoran ini pkl. 00.00.  Sampai saat ini tidak ada hiburan live music.    Dari nama restoran yg sudah terkenal, sudah tidak diragukan lagi untuk rasa makanan.    Appetizer pesan lentil soup yg menurut saya enak. Makanan untuk nasi mandhi lahamnya juga enak, dgn daging kambing yg lembut. Termasuk kawareh soupnya.    Untuk salata saya pesan Al jazeerah salad dan salad apa gitu saya lupa namanya. Sayang, untuk salad ini rasanya terlalu asam. Sudah komplain, tetapi menurut mereka rasanya memang bgtu karena menggunakan cuka arab (?).    Tempat ini cocok sekali untuk mengadakan pertemuan, karena ruangan dalam restoran ini besar. Ada 2 ruangan vip yg dapat menampung 50-60 tamu.  Belum lagi ruangan lainnya.    Terdapat hall yg bisa digunakan juga untuk acara pernikahan.    Fasilitas parkir luas, terdapat musholla.",POSITIVE,-,-,POSITIVE,faishal
1597,"Terletak di Sentul, tepatnya turun tol Sentul Selatan, ke kiri, kemudian lurus terus sampai terlihat ruko Plaza Niaga di kanan, nah tinggal puter balik deh. Tempatnya memang agak masuk ke dalam ( di tengah komplek ), tidak di pinggir jalan. Tapi, rasa makanannya.. amazinggggg..!    Datang ber 3 dengan istri n anak, gue cobain tenderloin steak dengan kematangan medium rare, istri aglio olio dan si kecil pasta goreng. Dan hasil nya : tenderloin steak nya enaaak.. juicy bangeeeet ( kerasa pake daging berkualitas ), si kecil lahap bgt makan nya dan istri ketagihan aglio olio nya. Gawat dah.. bs sering2 nih ke Sentul kl istri uda suka gini... secara kan tinggal di Jakarta.    Taste good .... cool ambiance.... my favourite Tenderloin Steak and wilson's rootbeer..... worth to try    Buat yang lagi nyari tempat makan di daerah Sentul Bogor, thepot sih boleh banget dah jd salah satu pilihan. Kapan thepot buka di Jakarta yaaa ?",POSITIVE,-,-,POSITIVE,faishal
317,"Recommended, ga cuma bentuknya yang lucu tapi rasanya juga enak. Yukidaruma Matsuri - Premium Strawberry Yukidaruma rasanya asem seger strawberry dengan isinya yg macem2 dan unik ada mochi isi keju, jelly, dll. Chocolate parfaitnya juga enak dengan rasa coklat yg ga terlalu manis dicampur red velvet, oreo, dll. Chocolate parfait disajikan dengan kembang api loh,gulali yg mengingatkan gw sm jajanin sd. cuma disini gulalinya ada kecap2 itemnya dan harus segera gulalinya disantap sebelum lenyap sama angin.",POSITIVE,-,-,-,faishal
1318,"Kwotieh favorit sejauh ini!! Garing, dalem nya lembut. Daging nya enak dan harum. Biasa pesen sama lidah, usus babi, dan tahu jg. Dimakan pake nasi atau engga, enak. Buat nongkrong sederhana malem2 sama keluarga cocok. Tempat makan pinggiran tapi lumayan bersih, waktu dateng ga terlalu rame, jadi enak. Sambil minum2 liang teh nya lbh pas,1 kata! Enak banget. Kuotie nya garing kalo pribadi suka yang ad isi daun honsui nya. Jadi bikin kuotie nya wangi. Makin malem makin rame tempatnya.                                                                   yummyippie.blogspot.com",POSITIVE,-,-,POSITIVE,faishal
